ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot_lower,azero_gspphot_upper,b,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,ecl_lat,ecl_lon,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_rv,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,libname_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,designation,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_variable_flag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,ruwe,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"null","null","336.74786","0","0","-1.1724774","41","0","357","0","357","95","false","0.96273893","null","null","-5.714474053977488","3.269435e-10","3.3081615e-10","0.99999785","0.49900904","-0.6460864","-0.8323822","0.037867464","0.16352178","null","null","false","null","null","-1.296486460003086","84.17928658171056","null","null","null","false","false","false","false","0","0","0.008742594","177.19275","184.60012756882404","null","null","null","43","0","null","null","30","null","0.15948921","0.53598","0.26695853","-0.27579963","60.03328042072776","6.834753","8.783533","0","0","36","1.181931","173.11674737388728","0.7526234","230.01776","355","0","144.57876902567583","5.7986937","24.93299","0","0","38","2.3552368","0.01779686","-0.19611625","-0.05578446","1.6753627","0.10468465","-0.5844967","0.6359107","977901938","0.5333497","0.44457328","-0.13390896","-0.3291823","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.393473","12.922239","2.155486","22.068438","0.454104","0.67383516","0.2343365","0.457499","1636148068921376800","3403794537365815936","null","null","null","null","null","15","Gaia DR3 3403794537365815936","83.72127325689016","22.01601966592643","0.12265189438192686","0.76902944","2.016027647932871","0.6415403","-1.2176914908035","0.4385181","20.091518","20.892563","19.347633","NOT_AVAILABLE","1.5449295","0.80104446","0.74388504","null","null","0.9551403","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","372.1598","0.93117213","0.5764425","0.18809976","40","4","348","0","352","31","false","1.1512376","null","null","-5.7129893656101896","3.0634614e-10","1.0305111e-9","0.99999833","0.60488874","-0.6459056","-0.8389521","-0.01065124","null","null","null","false","null","null","-1.2951785572575902","84.18024826379802","null","null","null","false","false","false","false","0","0","0.022162637","178.81857","184.59946803795725","null","null","null","42","0","null","null","28","1.3980526","-1.5478172","0.5631807","0.28863844","null","44.54687128760187","6.0493817","7.3638716","0","0","36","1.2263274","141.19465285433958","0.6515441","216.70775","345","0","128.604004801117","5.5695224","23.09067","0","0","37","0.4031317","null","-0.14052351","null","null","null","-0.5683323","0.7507474","1740363033","0.5233778","0.46655494","-0.11204887","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-10.841395","12.118781","-1.5518291","22.337486","0.45989582","0.66308445","0.22416246","0.42382163","1636148068921376800","3403794537365814912","null","null","null","null","null","14","Gaia DR3 3403794537365814912","83.72224795501594","22.017368162743548","-1.442277153495034","0.9318136","0.35055023148387393","0.77581424","-0.19907209340826393","0.5340009","20.31282","21.2165","19.47476","NOT_AVAILABLE","1.7417393","0.9036789","0.8380604","null","null","1.0062163","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","92.320335","0","0","0.67326194","10","0","89","0","89","3","false","39.737858","null","null","-5.713223343958585","0.00004139054","0.0006801178","0.9976262","2.820525","null","null","null","null","null","null","false","null","null","-1.2890368684088755","84.17645525139707","null","null","null","false","false","false","false","0","0","0.023497825","164.10506","184.592217787131","null","null","null","10","0","null","null","6","null","null","null","null","null","51.5540299372651","11.589918","4.448179","0","0","8","1.6754109","69.18504069585626","1.3191081","52.448345","87","0","64.35933601305912","9.536469","6.7487593","0","0","10","null","null","null","null","null","null","-0.7015407","3.0101056","801936815","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-5.976248","15.441127","5.6308155","19.426039","0.39100733","0.75966674","0.26725534","0.6046754","1636148068921376800","3403794640446420608","null","null","null","null","null","6","Gaia DR3 3403794640446420608","83.71787305383454","22.023338993372782","null","null","null","null","null","null","21.087336","21.057886","20.226366","NOT_AVAILABLE","0.8315201","-0.029449463","0.86096954","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","364.45627","1.4091198","1.215334","1.6611023","35","2","304","0","306","31","false","1.1249274","null","null","-5.7106815370354855","1.4409231e-10","2.7856637e-9","0.9999929","0.57872635","-0.63587135","-0.79448473","-0.018322477","null","null","null","false","null","null","-1.288970986395351","84.17934836498013","null","null","null","false","false","false","false","0","0","0.034319025","18.614836","184.59360650308076","null","null","null","37","0","null","null","23","1.494697","0.60682034","0.52621996","0.3014573","null","60.12573806788207","6.908325","8.703374","0","0","28","1.2264405","151.8795285588423","0.80195636","189.38628","300","0","126.14546708380342","6.982415","18.066166","0","0","28","1.0489069","null","-0.18059082","null","null","null","-0.56343657","0.7563602","36551765","0.5556036","0.43983167","-0.080127336","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-10.684313","11.802174","-1.0875045","25.4021","0.48970735","0.61716354","0.16976823","0.4443347","1636148068921376800","3403794636148396672","null","null","null","null","null","15","Gaia DR3 3403794636148396672","83.72098705328209","22.023530708511117","0.5736586212521236","0.94535166","1.0475734347014878","0.78345764","-0.052873906367916286","0.516083","20.23362","20.890892","19.495716","NOT_AVAILABLE","1.3951759","0.65727234","0.7379036","null","null","1.0675513","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.6069","0.9266","352.7598","0","0","-0.844544","42","0","366","0","366","31","false","0.15231286","0.7661","1.1514","-5.722182203056697","5.103049e-13","1.8502111e-11","0.99999815","0.062987074","-0.47813848","-0.7659643","0.14568293","null","954.5512","1202.3837","false","0.3339","0.5099","-1.2870620390056944","84.16499204545882","null","null","null","false","false","false","false","0","0","0.051470622","168.05334","184.5847660329405","PHOENIX","4.7148","4.7851","43","0","-2.3935","-1.5928","26","1.4493539","4.331024","0.45445132","0.17123365","null","1036.1872043923586","9.600304","107.932755","0","0","39","1.2577137","2418.2178648591303","1.686239","1434.0896","363","0","2005.238483842331","9.486295","211.38269","0","0","35","13.773382","null","-0.3356103","null","null","null","-0.35781056","0.08028918","160039964","0.25142586","0.2453292","-0.0828284","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-12.992917","10.012985","-3.0762663","25.365637","0.35225382","0.61093146","0.24836636","0.33790973","1636148068921376800","3403794739227612800","5170.7744","5656.6763","null","null","null","18","Gaia DR3 3403794739227612800","83.70542951890037","22.02481250296219","0.4294713079873363","0.0991616","5.134003644273065","0.10603183","-12.780769223212028","0.06317263","17.228628","17.799946","16.492481","NOT_AVAILABLE","1.3074646","0.5713177","0.7361469","null","null","0.96782106","0","true","false","false","false","true","true","5280.338","4.7581","-2.1582","1008.5776","0.8613","0.6851","0.3769"
"null","null","119.39324","4.4323416","2.052006","1.9666771","11","1","96","0","97","3","false","27.329","null","null","-5.71712073977443","0.0000065281765","0.00007777016","0.99915385","7.6308155","null","null","null","null","null","null","false","null","null","-1.2836568783953546","84.16887489015512","null","null","null","false","false","false","false","0","0","0.14692636","175.33322","184.58373836845016","null","null","null","11","0","null","null","8","null","null","null","null","null","47.635650401929844","8.559993","5.564917","0","0","7","1.8813543","73.3771675993059","1.0802884","67.92368","94","0","90.41279877388781","17.294727","5.2277665","0","0","8","null","null","null","null","null","null","-0.97885114","12.113565","149238694","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-72.55409","12.445202","-36.285984","17.542862","0.12604664","0.75944746","0.1933864","0.5503437","1636148068921376800","3403794743524243712","null","null","null","null","null","7","Gaia DR3 3403794743524243712","83.70945286127602","22.028383709653816","null","null","null","null","null","null","21.023464","21.143711","19.85732","NOT_AVAILABLE","1.2863903","0.12024689","1.1661434","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.5521","0.6455","438.85168","0.21213667","1.4721353","1.4107777","45","4","385","0","389","31","false","0.15673988","0.7457","0.8686","-5.714472876722586","5.3798014e-13","1.0251945e-13","0.9999551","0.06856156","-0.43804494","-0.79011863","0.15323634","null","716.8356","845.6977","false","0.2943","0.3425","-1.2851254368204232","84.17277057630271","null","null","null","false","false","false","false","0","0","0.07064022","175.00047","184.58696599330506","PHOENIX","4.6282","4.6902","46","0","-0.4701","-0.1005","29","1.3898647","7.444266","0.41813442","0.26958323","null","849.497679640797","8.47749","100.20627","3","0","43","1.29854","2430.8305373851535","2.4658406","985.802","381","0","2307.033096984524","9.173824","251.47998","2","0","44","5.2449226","null","-0.31486338","null","null","null","-0.43950605","0.08755892","949619755","0.2749979","0.33655757","-0.16808827","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-8.955953","11.810595","1.8158143","25.72845","0.39736903","0.6116238","0.2802414","0.39905876","1636148068921376800","3403794842306828672","4350.879","4523.923","null","null","null","18","Gaia DR3 3403794842306828672","83.71371930952837","22.027086280468325","0.7793708122699826","0.10469411","0.4872742713269499","0.10784925","-5.222238752192739","0.065506004","17.22298","18.015636","16.340261","NOT_AVAILABLE","1.675375","0.79265594","0.88271904","null","null","1.0507164","0","true","false","false","false","true","true","4488.2764","4.646","-0.1815","816.545","0.8308","0.6165","0.3275"
"null","null","320.17575","0","0","-1.2043477","39","2","344","0","346","95","false","0.7421415","null","null","-5.716511990501017","1.4173603e-10","1.0394888e-13","0.9999886","0.38044447","-0.6299153","-0.8153658","-0.1920247","0.30013666","null","null","false","null","null","-1.279968955718502","84.16746114034927","null","null","null","false","false","false","false","0","0","0.027647201","177.86203","184.5798165704588","null","null","null","40","0","null","null","26","null","0.50632685","0.51756024","0.38986167","-0.29885107","82.05010107390385","6.583596","12.462809","1","0","36","1.3201711","244.5710108023292","0.840231","291.07593","338","0","240.8254756596176","7.5225444","32.013832","2","0","37","2.103429","-0.103023246","0.027027324","-0.15996216","1.4402547","0.079377316","-0.4520127","0.44265676","733588854","0.47776583","0.31133953","-0.0020139834","-0.29641202","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-12.383186","10.67264","-1.6911032","24.022629","0.41982645","0.6068802","0.23766258","0.3755727","1636148068921376800","3403794842306832000","null","null","null","null","null","15","Gaia DR3 3403794842306832000","83.70775612660083","22.032006499391482","0.2865231682653467","0.5658858","1.3135815641979747","0.49602017","-1.642838209710029","0.3261533","19.716354","20.553345","18.79364","NOT_AVAILABLE","1.7597046","0.83699036","0.92271423","null","null","0.9530677","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.5243","0.5975","390.4939","0","0","0.33713913","43","1","371","0","372","31","false","0.16185246","0.6555","0.7445","-5.717123649366984","5.0981447e-13","1.9263105e-11","0.99999666","0.07025401","-0.5409467","-0.7931998","0.07081655","null","1036.9647","1088.367","false","0.289","0.3298","-1.2756766694008346","84.16429340270943","null","null","null","false","false","false","false","0","0","0.062937334","169.66982","184.57449110569144","MARCS","4.7816","4.8059","44","0","-3.0493","-2.6143","27","1.4648553","1.4726177","0.5150634","0.27182463","null","985.0570679848972","9.157579","107.567406","40","0","40","1.247257","2234.0002094180545","1.6984953","1315.282","368","0","1801.3152416412483","12.437583","144.8284","38","0","38","0.035853215","null","-0.25979957","null","null","null","-0.34708458","0.08442382","528589596","0.21313964","0.24084146","-0.10733641","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-16.73962","10.638656","-3.8316984","25.891022","0.33707216","0.6115056","0.2715385","0.3501613","1636148068921376800","3403794915324663936","5193.6445","5297.274","null","null","null","17","Gaia DR3 3403794915324663936","83.70414091149325","22.036156559690657","0.16889918940159715","0.114693165","0.013757333388386703","0.113525935","0.03310874119308144","0.07031635","17.31466","17.854889","16.608921","NOT_AVAILABLE","1.2459679","0.5402298","0.70573807","null","null","1.0115725","0","true","false","false","false","true","true","5275.989","4.7951","-2.8005","1075.4264","0.7259","0.5823","0.3214"
"null","null","312.56546","2.072942","1.7270275","0.66718763","30","2","263","0","265","95","false","2.3204715","null","null","-5.712734352369839","1.8076352e-10","1.4012422e-12","0.99999595","0.8970097","-0.6377246","-0.6355641","-0.0883107","0.3303092","null","null","false","null","null","-1.2783408377579748","84.17088306456657","null","null","null","false","false","false","false","0","0","0.057110272","8.586511","184.58010775576088","null","null","null","31","0","null","null","20","null","-0.5705368","0.61951715","-0.055243295","-0.39403117","13.094139510231399","4.6275034","2.8296337","0","0","16","1.2380598","103.11718564640188","0.748447","137.77487","262","1","114.57109782039873","6.8987007","16.607634","0","0","28","9.456225","-0.109540015","-0.4509566","0.02449258","1.2396164","0.19914874","-0.54956317","1.3664013","340107815","0.28065196","0.025884688","0.35880357","-0.33631754","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-5.565593","16.696888","2.1369054","20.926813","0.40029216","0.7816545","0.33299184","0.51029927","1636148068921376800","3403794846603455104","null","null","null","null","null","13","Gaia DR3 3403794846603455104","83.71136665003723","22.03378220962059","-0.8965018979971","1.5713305","4.558724574517415","1.5716165","-8.284819537245115","0.85275674","20.65404","22.54585","19.600208","NOT_AVAILABLE","2.9456425","1.8918114","1.0538311","null","null","1.0282629","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","391.41824","0","0","-0.67716205","46","1","401","0","402","31","false","0.08433797","null","null","-5.70920179295352","5.098014e-13","1.0205149e-13","0.99999714","0.036767963","-0.42510837","-0.8010728","0.047199972","null","null","null","false","null","null","-1.284793849116056","84.17865835260835","null","null","null","false","false","false","false","0","0","0.03715183","167.35149","184.58962002328073","null","null","null","48","0","null","null","32","1.4049482","2.5394168","0.3962976","0.26119062","null","2388.458388032332","6.6208596","360.74747","0","0","46","1.2796257","6505.799424133792","2.5902395","2511.6594","398","0","5936.5290944341195","8.466895","701.14594","0","0","44","0.8740321","null","-0.21406694","null","null","null","-0.30118063","0.046819676","35207113","0.27994284","0.22088037","-0.20551333","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-6.707777","9.20238","2.6496537","23.929699","0.4324319","0.6164226","0.25299656","0.36729547","1636148068921376800","3403794636148399360","null","null","null","null","null","18","Gaia DR3 3403794636148399360","83.72004751225859","22.02767386723295","0.1416684687249844","0.055787794","0.48954911659355455","0.059224598","-0.7240674818193342","0.03532231","16.154116","16.893248","15.314064","NOT_AVAILABLE","1.5791836","0.7391319","0.84005165","null","null","0.9752","0","true","false","false","false","false","true","null","null","null","null","null","null","null"
